time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
1.066675186157226562e-01,-1.438106992281973362e-04,-2.300971187651157379e-03,-1.385379955172538757e-02,-3.851400017738342285e-01,-6.037399289198219776e-04,-9.002263141155708581e-06
1.100008487701416016e-01,3.355583176016807556e-04,-2.300971187651157379e-03,8.673364669084548950e-02,-1.589386016130447388e-01,-6.182265351526439190e-04,9.881070582196116447e-04
1.133344173431396484e-01,4.793690095539204776e-05,-3.067961661145091057e-03,4.696496762335300446e-03,-4.013583660125732422e-01,-1.232567592523992062e-05,6.270150770433247089e-04
1.166677474975585938e-01,4.314320976845920086e-04,-3.067961661145091057e-03,7.622078806161880493e-02,-2.112776786088943481e-01,-8.663389598950743675e-04,1.057765563018620014e-03
1.200010776519775391e-01,3.834952076431363821e-04,-1.917476067319512367e-03,5.143069848418235779e-02,3.153211474418640137e-01,-8.476938819512724876e-05,1.770506729371845722e-03
1.233344078063964844e-01,-1.438106992281973362e-04,-3.067961661145091057e-03,-7.117789983749389648e-02,-1.702207773923873901e-01,-2.564845781307667494e-04,9.502928587608039379e-04
1.266677379608154297e-01,9.587380191078409553e-05,-1.917476067319512367e-03,8.644581772387027740e-03,1.791397184133529663e-01,-1.591203472344204783e-04,-7.228020112961530685e-04
1.300010681152343750e-01,-2.876213984563946724e-04,-2.684466540813446045e-03,-3.258312121033668518e-02,-1.670950800180435181e-01,5.217802827246487141e-04,2.217190107330679893e-03
1.333343982696533203e-01,-4.314320976845920086e-04,-1.917476067319512367e-03,-5.853046849370002747e-02,3.015023656189441681e-02,-5.442819674499332905e-04,-1.444676599930971861e-04
1.366677284240722656e-01,-3.834952076431363821e-04,-2.300971187651157379e-03,-2.882680669426918030e-02,-1.498190164566040039e-01,1.093970859074033797e-04,1.082236340153031051e-04
1.400010585784912109e-01,-4.314320976845920086e-04,-1.150485593825578690e-03,-9.540373459458351135e-03,3.811737298965454102e-01,-1.005785888992249966e-03,6.329102907329797745e-04
1.433343887329101562e-01,-4.793690168298780918e-04,-2.300971187651157379e-03,-1.396208652295172215e-03,-7.864410430192947388e-02,-7.009193068370223045e-04,1.055747736245393753e-03
1.466677188873291016e-01,-5.273059359751641750e-04,-2.684466540813446045e-03,-4.225987941026687622e-03,-1.485553383827209473e-01,-4.173244233243167400e-04,-1.433775410987436771e-03
1.500010490417480469e-01,-6.711166352033615112e-04,-2.300971187651157379e-03,-4.037806391716003418e-02,1.999922394752502441e-01,-1.667007600190117955e-04,1.079751295037567616e-03
1.533343791961669922e-01,-4.793690168298780918e-04,-3.451456781476736069e-03,-7.803479675203561783e-03,-2.125611305236816406e-01,1.283215533476322889e-04,7.477269391529262066e-04
1.566677093505859375e-01,-5.273059359751641750e-04,-2.684466540813446045e-03,-2.279156446456909180e-02,1.647688597440719604e-01,-4.053595766890794039e-04,6.152766291052103043e-04
1.600010395050048828e-01,-3.834952076431363821e-04,-1.917476067319512367e-03,1.981718279421329498e-02,4.516934156417846680e-01,2.206368371844291687e-04,1.705627539195120335e-03
1.633343696594238281e-01,-8.628641953691840172e-04,-3.834952134639024734e-03,-8.729245513677597046e-02,-3.727607727050781250e-01,7.820385508239269257e-04,1.133048092015087605e-03
1.666679382324218750e-01,-5.273059359751641750e-04,-2.300971187651157379e-03,1.988997869193553925e-02,3.069927394390106201e-01,-2.775006869342178106e-04,1.421930210199207067e-04
1.700012683868408203e-01,-7.669904152862727642e-04,-2.300971187651157379e-03,-8.850757963955402374e-03,1.681628450751304626e-02,1.530785346403717995e-03,2.291097771376371384e-03
1.733345985412597656e-01,-1.102548674680292606e-03,-2.300971187651157379e-03,-6.660382449626922607e-02,-1.613009162247180939e-02,-9.282417595386505127e-04,-3.805267333518713713e-04
1.766679286956787109e-01,-1.198422512970864773e-03,-2.300971187651157379e-03,-6.802163273096084595e-02,1.122567951679229736e-01,-2.176813723053783178e-04,-2.869282325264066458e-04
1.800012588500976562e-01,-9.587380336597561836e-04,-2.300971187651157379e-03,-5.101178539916872978e-04,-1.969089731574058533e-02,7.747345953248441219e-04,1.559281226946040988e-04
1.833348274230957031e-01,-9.587380336597561836e-04,-3.067961661145091057e-03,-7.903525838628411293e-04,-1.796306073665618896e-01,7.827107910998165607e-04,1.376504951622337103e-04
1.866681575775146484e-01,-8.149273344315588474e-04,-4.218447487801313400e-03,1.896591857075691223e-02,-4.897001385688781738e-01,2.642128092702478170e-04,3.257986682001501322e-04
1.900014877319335938e-01,-8.149273344315588474e-04,-3.834952134639024734e-03,6.027652416378259659e-03,-2.795880734920501709e-01,2.330995775992050767e-04,1.347947050817310810e-03
1.933348178863525391e-01,-6.231797160580754280e-04,-2.684466540813446045e-03,4.704429209232330322e-02,2.635582685470581055e-01,-8.630339871160686016e-04,1.853046356700360775e-03
1.966681480407714844e-01,-6.231797160580754280e-04,-3.451456781476736069e-03,4.353018105030059814e-02,-1.218294501304626465e-01,4.170912725385278463e-04,7.913469453342258930e-04
2.000017166137695312e-01,-4.793690168298780918e-04,-3.067961661145091057e-03,8.474481850862503052e-02,-9.586295485496520996e-02,2.984565508086234331e-04,-5.923990975134074688e-04
2.033350467681884766e-01,-1.006674952805042267e-03,-2.684466540813446045e-03,-3.464720398187637329e-02,-1.221542432904243469e-02,-7.226878078654408455e-04,1.351646496914327145e-03
2.066683769226074219e-01,-8.149273344315588474e-04,-2.684466540813446045e-03,2.130992896854877472e-02,-3.799785301089286804e-02,-5.713425343856215477e-05,5.344312521629035473e-04
2.100017070770263672e-01,-8.628641953691840172e-04,-2.300971187651157379e-03,1.542971283197402954e-02,1.619413048028945923e-01,1.518849865533411503e-03,3.268533328082412481e-04
