time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
9.301733970642089844e-02,-5.390504598617553711e-01,-2.571335315704345703e+00,1.919887542724609375e+01,-9.123973846435546875e+00,-4.667009052354842424e-04,-9.498423896729946136e-04
9.401774406433105469e-02,-4.992628097534179688e-01,-2.589359760284423828e+00,1.962754631042480469e+01,-9.156598091125488281e+00,1.040736751747317612e-04,-7.622561533935368061e-04
9.501791000366210938e-02,-4.992628097534179688e-01,-2.589359760284423828e+00,1.962754631042480469e+01,-9.156598091125488281e+00,1.040736751747317612e-04,-7.622561533935368061e-04
9.601807594299316406e-02,-4.612488746643066406e-01,-2.605082988739013672e+00,1.996059989929199219e+01,-8.804771423339843750e+00,8.301088237203657627e-04,-4.948549321852624416e-04
9.701824188232421875e-02,-4.612488746643066406e-01,-2.605082988739013672e+00,1.996059989929199219e+01,-8.804771423339843750e+00,8.301088237203657627e-04,-4.948549321852624416e-04
9.801840782165527344e-02,-4.228034615516662598e-01,-2.619655847549438477e+00,2.026300621032714844e+01,-8.151164054870605469e+00,1.275121467188000679e-04,-3.735948994290083647e-04
9.901857376098632812e-02,-4.228034615516662598e-01,-2.619655847549438477e+00,2.026300621032714844e+01,-8.151164054870605469e+00,1.275121467188000679e-04,-3.735948994290083647e-04
1.000187397003173828e-01,-3.847894966602325439e-01,-2.635762453079223633e+00,2.058345794677734375e+01,-8.533908843994140625e+00,-1.717107516014948487e-04,-1.337546622380614281e-03
1.010189056396484375e-01,-3.463920354843139648e-01,-2.648417949676513672e+00,2.066875076293945312e+01,-7.596939086914062500e+00,-5.576024414040148258e-04,-1.734936493448913097e-03
1.020193099975585938e-01,-3.463920354843139648e-01,-2.648417949676513672e+00,2.066875076293945312e+01,-7.596939086914062500e+00,-5.576024414040148258e-04,-1.734936493448913097e-03
1.030194759368896484e-01,-3.063647449016571045e-01,-2.662990808486938477e+00,2.082101058959960938e+01,-7.491281509399414062e+00,3.629464481491595507e-05,-1.272486639209091663e-03
1.040196418762207031e-01,-3.063647449016571045e-01,-2.662990808486938477e+00,2.082101058959960938e+01,-7.491281509399414062e+00,3.629464481491595507e-05,-1.272486639209091663e-03
1.050198078155517578e-01,-2.680631577968597412e-01,-2.677180051803588867e+00,2.098317909240722656e+01,-7.533893108367919922e+00,1.454673911212012172e-04,-7.134157349355518818e-04
1.060199737548828125e-01,-2.680631577968597412e-01,-2.677180051803588867e+00,2.098317909240722656e+01,-7.533893108367919922e+00,1.454673911212012172e-04,-7.134157349355518818e-04
1.070201396942138672e-01,-2.273647189140319824e-01,-2.688301324844360352e+00,2.113947868347167969e+01,-6.598477840423583984e+00,2.483488060534000397e-04,-6.533637642860412598e-04
1.080203056335449219e-01,-2.273647189140319824e-01,-2.688301324844360352e+00,2.113947868347167969e+01,-6.598477840423583984e+00,2.483488060534000397e-04,-6.533637642860412598e-04
1.090204715728759766e-01,-1.877209097146987915e-01,-2.700573205947875977e+00,2.144685173034667969e+01,-6.603687763214111328e+00,2.708524116314947605e-04,-5.835324991494417191e-04
1.100208759307861328e-01,-1.877209097146987915e-01,-2.700573205947875977e+00,2.144685173034667969e+01,-6.603687763214111328e+00,2.708524116314947605e-04,-5.835324991494417191e-04
1.110210418701171875e-01,-1.469745337963104248e-01,-2.711694717407226562e+00,2.166558265686035156e+01,-6.184742450714111328e+00,7.505206740461289883e-04,-1.161987893283367157e-03
1.120212078094482422e-01,-1.062281727790832520e-01,-2.722048997879028320e+00,2.178009796142578125e+01,-5.891973972320556641e+00,1.645327574806287885e-04,-8.913894998840987682e-04
1.130213737487792969e-01,-1.062281727790832520e-01,-2.722048997879028320e+00,2.178009796142578125e+01,-5.891973972320556641e+00,1.645327574806287885e-04,-8.913894998840987682e-04
1.140215396881103516e-01,-6.639260798692703247e-02,-2.730869293212890625e+00,2.189536094665527344e+01,-5.231211662292480469e+00,-7.460004417225718498e-04,-7.387313526123762131e-04
1.150217056274414062e-01,-6.639260798692703247e-02,-2.730869293212890625e+00,2.189536094665527344e+01,-5.231211662292480469e+00,-7.460004417225718498e-04,-7.387313526123762131e-04
1.160218715667724609e-01,-2.535862103104591370e-02,-2.739306211471557617e+00,2.200403022766113281e+01,-4.821721553802490234e+00,2.659835736267268658e-04,-9.256802732124924660e-04
1.170220375061035156e-01,-2.535862103104591370e-02,-2.739306211471557617e+00,2.200403022766113281e+01,-4.821721553802490234e+00,2.659835736267268658e-04,-9.256802732124924660e-04
1.180222034454345703e-01,1.524393446743488312e-02,-2.747359752655029297e+00,2.199399757385253906e+01,-4.359657764434814453e+00,9.701671078801155090e-04,-1.341254799626767635e-03
1.190223693847656250e-01,1.524393446743488312e-02,-2.747359752655029297e+00,2.199399757385253906e+01,-4.359657764434814453e+00,9.701671078801155090e-04,-1.341254799626767635e-03
1.200225353240966797e-01,5.685316398739814758e-02,-2.755029678344726562e+00,2.218561172485351562e+01,-4.277810096740722656e+00,5.941353720118058845e-06,-1.361251226626336575e-03
1.210227012634277344e-01,5.685316398739814758e-02,-2.755029678344726562e+00,2.218561172485351562e+01,-4.277810096740722656e+00,5.941353720118058845e-06,-1.361251226626336575e-03
1.220228672027587891e-01,9.831858426332473755e-02,-2.761165380477905273e+00,2.228174591064453125e+01,-3.624327421188354492e+00,-4.603067354764789343e-04,-1.686867675743997097e-03
