time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
2.100348472595214844e-02,1.137830257415771484e+00,2.531451940536499023e+00,1.555142784118652344e+01,1.117873859405517578e+01,3.338422175147570670e-05,4.506682162173092365e-04
2.200365066528320312e-02,1.165585756301879883e+00,2.552544116973876953e+00,1.548386573791503906e+01,1.150677871704101562e+01,-7.199607789516448975e-04,-3.090706013608723879e-04
2.300381660461425781e-02,1.165585756301879883e+00,2.552544116973876953e+00,1.548386573791503906e+01,1.150677871704101562e+01,-7.199607789516448975e-04,-3.090706013608723879e-04
2.400398254394531250e-02,1.193101525306701660e+00,2.572102308273315430e+00,1.539956474304199219e+01,1.115121746063232422e+01,3.070500388275831938e-04,-1.486588735133409500e-04
2.500414848327636719e-02,1.193101525306701660e+00,2.572102308273315430e+00,1.539956474304199219e+01,1.115121746063232422e+01,3.070500388275831938e-04,-1.486588735133409500e-04
2.600431442260742188e-02,1.219994187355041504e+00,2.593194484710693359e+00,1.522290039062500000e+01,1.190118980407714844e+01,-1.568398205563426018e-03,1.865900121629238129e-04
2.700448036193847656e-02,1.246311545372009277e+00,2.611218929290771484e+00,1.515124416351318359e+01,1.097857379913330078e+01,1.015327987261116505e-03,-4.433379799593240023e-04
2.800464630126953125e-02,1.246311545372009277e+00,2.611218929290771484e+00,1.515124416351318359e+01,1.097857379913330078e+01,1.015327987261116505e-03,-4.433379799593240023e-04
2.900505065917968750e-02,1.273395895957946777e+00,2.630777120590209961e+00,1.496100139617919922e+01,1.078120708465576172e+01,1.511316222604364157e-04,3.656206172308884561e-05
3.000521659851074219e-02,1.273395895957946777e+00,2.630777120590209961e+00,1.496100139617919922e+01,1.078120708465576172e+01,1.511316222604364157e-04,3.656206172308884561e-05
3.100538253784179688e-02,1.300288438796997070e+00,2.653019905090332031e+00,1.479512310028076172e+01,1.171186542510986328e+01,5.101814531371928751e-05,1.036802132148295641e-04
3.200554847717285156e-02,1.300288438796997070e+00,2.653019905090332031e+00,1.479512310028076172e+01,1.171186542510986328e+01,5.101814531371928751e-05,1.036802132148295641e-04
3.300571441650390625e-02,1.326462030410766602e+00,2.672194719314575195e+00,1.469075679779052734e+01,1.132029247283935547e+01,2.144733343811822124e-06,4.481801588553935289e-04
3.400588035583496094e-02,1.326462030410766602e+00,2.672194719314575195e+00,1.469075679779052734e+01,1.132029247283935547e+01,2.144733343811822124e-06,4.481801588553935289e-04
3.500604629516601562e-02,1.352108240127563477e+00,2.691369295120239258e+00,1.451993083953857422e+01,1.120886516571044922e+01,2.073244104394689202e-04,-1.759871083777397871e-04
3.600621223449707031e-02,1.377131342887878418e+00,2.712078094482421875e+00,1.444772911071777344e+01,1.165224075317382812e+01,-2.691253612283617258e-04,-5.267291999189183116e-05
3.700637817382812500e-02,1.377131342887878418e+00,2.712078094482421875e+00,1.444772911071777344e+01,1.165224075317382812e+01,-2.691253612283617258e-04,-5.267291999189183116e-05
3.800654411315917969e-02,1.402346134185791016e+00,2.730869293212890625e+00,1.429740715026855469e+01,1.109722232818603516e+01,2.414316259091719985e-04,-4.047514084959402680e-05
3.900671005249023438e-02,1.402346134185791016e+00,2.730869293212890625e+00,1.429740715026855469e+01,1.109722232818603516e+01,2.414316259091719985e-04,-4.047514084959402680e-05
4.000687599182128906e-02,1.427896499633789062e+00,2.752728700637817383e+00,1.411336708068847656e+01,1.170498657226562500e+01,-3.562418860383331776e-04,-8.934694924391806126e-04
4.100704193115234375e-02,1.427896499633789062e+00,2.752728700637817383e+00,1.411336708068847656e+01,1.170498657226562500e+01,-3.562418860383331776e-04,-8.934694924391806126e-04
4.200720787048339844e-02,1.451817035675048828e+00,2.772670269012451172e+00,1.395878028869628906e+01,1.155528354644775391e+01,7.080647628754377365e-05,-3.046897472813725471e-04
4.300737380981445312e-02,1.451817035675048828e+00,2.772670269012451172e+00,1.395878028869628906e+01,1.155528354644775391e+01,7.080647628754377365e-05,-3.046897472813725471e-04
4.400753974914550781e-02,1.475881338119506836e+00,2.793762683868408203e+00,1.374980926513671875e+01,1.178152656555175781e+01,7.351177628152072430e-04,-2.252562553621828556e-04
4.500770568847656250e-02,1.499897718429565430e+00,2.814471244812011719e+00,1.361832618713378906e+01,1.173050975799560547e+01,-1.838242314988747239e-04,1.752801908878609538e-04
4.600811004638671875e-02,1.499897718429565430e+00,2.814471244812011719e+00,1.361832618713378906e+01,1.173050975799560547e+01,-1.838242314988747239e-04,1.752801908878609538e-04
4.700827598571777344e-02,1.522236347198486328e+00,2.836330652236938477e+00,1.318706417083740234e+01,1.201803302764892578e+01,1.378141110762953758e-03,-4.324045730754733086e-04
4.800844192504882812e-02,1.522236347198486328e+00,2.836330652236938477e+00,1.318706417083740234e+01,1.201803302764892578e+01,1.378141110762953758e-03,-4.324045730754733086e-04
4.900860786437988281e-02,1.546108841896057129e+00,2.858189821243286133e+00,1.306979656219482422e+01,1.191430854797363281e+01,6.489471998065710068e-04,-3.314180357847362757e-04
5.000877380371093750e-02,1.546108841896057129e+00,2.858189821243286133e+00,1.306979656219482422e+01,1.191430854797363281e+01,6.489471998065710068e-04,-3.314180357847362757e-04
5.100893974304199219e-02,1.568447470664978027e+00,2.880432605743408203e+00,1.282931423187255859e+01,1.219367218017578125e+01,-7.070671999827027321e-04,-1.518414210295304656e-04
5.200910568237304688e-02,1.568447470664978027e+00,2.880432605743408203e+00,1.282931423187255859e+01,1.219367218017578125e+01,-7.070671999827027321e-04,-1.518414210295304656e-04
5.300927162170410156e-02,1.590929865837097168e+00,2.903058767318725586e+00,1.269328975677490234e+01,1.235859489440917969e+01,-3.671393787954002619e-04,-8.611943922005593777e-04
5.400943756103515625e-02,1.613268494606018066e+00,2.926835536956787109e+00,1.259313011169433594e+01,1.303855133056640625e+01,9.212498553097248077e-04,-1.426647999323904514e-03
5.500960350036621094e-02,1.613268494606018066e+00,2.926835536956787109e+00,1.259313011169433594e+01,1.303855133056640625e+01,9.212498553097248077e-04,-1.426647999323904514e-03
5.600976943969726562e-02,1.633929252624511719e+00,2.948694705963134766e+00,1.224728202819824219e+01,1.251725864410400391e+01,4.047976108267903328e-04,2.282726745761465281e-05
5.700993537902832031e-02,1.633929252624511719e+00,2.948694705963134766e+00,1.224728202819824219e+01,1.251725864410400391e+01,4.047976108267903328e-04,2.282726745761465281e-05
5.801010131835937500e-02,1.655165314674377441e+00,2.973238229751586914e+00,1.200226211547851562e+01,1.301410961151123047e+01,-5.362196825444698334e-04,6.859355926280841231e-05
5.901026725769042969e-02,1.655165314674377441e+00,2.973238229751586914e+00,1.200226211547851562e+01,1.301410961151123047e+01,-5.362196825444698334e-04,6.859355926280841231e-05
6.001043319702148438e-02,1.676545143127441406e+00,2.997398614883422852e+00,1.196477890014648438e+01,1.332629966735839844e+01,2.301281929248943925e-04,-7.559945806860923767e-04
6.101059913635253906e-02,1.676545143127441406e+00,2.997398614883422852e+00,1.196477890014648438e+01,1.332629966735839844e+01,2.301281929248943925e-04,-7.559945806860923767e-04
6.201100349426269531e-02,1.695672035217285156e+00,3.022709131240844727e+00,1.161343669891357422e+01,1.399606323242187500e+01,6.527940859086811543e-04,-9.398261317983269691e-04
6.301116943359375000e-02,1.714846730232238770e+00,3.047252893447875977e+00,1.124657154083251953e+01,1.390909004211425781e+01,1.092758539016358554e-04,-1.808899338357150555e-03
6.401133537292480469e-02,1.714846730232238770e+00,3.047252893447875977e+00,1.124657154083251953e+01,1.390909004211425781e+01,1.092758539016358554e-04,-1.808899338357150555e-03
6.501150131225585938e-02,1.734740614891052246e+00,3.072947025299072266e+00,1.103902339935302734e+01,1.384503746032714844e+01,-1.026249956339597702e-03,-2.308694238308817148e-04
6.601166725158691406e-02,1.734740614891052246e+00,3.072947025299072266e+00,1.103902339935302734e+01,1.384503746032714844e+01,-1.026249956339597702e-03,-2.308694238308817148e-04
6.701183319091796875e-02,1.752621054649353027e+00,3.099791765213012695e+00,1.074022388458251953e+01,1.473434352874755859e+01,-6.240981165319681168e-04,7.632910273969173431e-05
6.801199913024902344e-02,1.752621054649353027e+00,3.099791765213012695e+00,1.074022388458251953e+01,1.473434352874755859e+01,-6.240981165319681168e-04,7.632910273969173431e-05
6.901216506958007812e-02,1.770884990692138672e+00,3.126252889633178711e+00,1.051611042022705078e+01,1.482470417022705078e+01,-2.624462940730154514e-04,-5.625664489343762398e-04
7.001256942749023438e-02,1.770884990692138672e+00,3.126252889633178711e+00,1.051611042022705078e+01,1.482470417022705078e+01,-2.624462940730154514e-04,-5.625664489343762398e-04
7.101273536682128906e-02,1.788238167762756348e+00,3.153097629547119141e+00,1.019423484802246094e+01,1.488790988922119141e+01,8.243231568485498428e-04,-9.864558232948184013e-04
7.201290130615234375e-02,1.804824352264404297e+00,3.180325746536254883e+00,9.945777893066406250e+00,1.512894916534423828e+01,4.566486168187111616e-04,-8.631270247860811651e-06
7.301306724548339844e-02,1.804824352264404297e+00,3.180325746536254883e+00,9.945777893066406250e+00,1.512894916534423828e+01,4.566486168187111616e-04,-8.631270247860811651e-06
7.401323318481445312e-02,1.820691466331481934e+00,3.208704471588134766e+00,9.546519279479980469e+00,1.556339168548583984e+01,7.217604434117674828e-04,-1.403809292241930962e-03
7.501339912414550781e-02,1.820691466331481934e+00,3.208704471588134766e+00,9.546519279479980469e+00,1.556339168548583984e+01,7.217604434117674828e-04,-1.403809292241930962e-03
7.601356506347656250e-02,1.835791587829589844e+00,3.236699581146240234e+00,9.219384193420410156e+00,1.568505668640136719e+01,5.940378177911043167e-04,-1.508336630649864674e-03
7.701373100280761719e-02,1.835791587829589844e+00,3.236699581146240234e+00,9.219384193420410156e+00,1.568505668640136719e+01,5.940378177911043167e-04,-1.508336630649864674e-03
7.801413536071777344e-02,1.850460290908813477e+00,3.265845298767089844e+00,8.813517570495605469e+00,1.596807193756103516e+01,-1.772031464497558773e-05,-8.319258340634405613e-04
7.901430130004882812e-02,1.865176916122436523e+00,3.297291755676269531e+00,8.562036514282226562e+00,1.710960197448730469e+01,3.843571175821125507e-04,-9.335680515505373478e-04
8.001446723937988281e-02,1.865176916122436523e+00,3.297291755676269531e+00,8.562036514282226562e+00,1.710960197448730469e+01,3.843571175821125507e-04,-9.335680515505373478e-04
8.101463317871093750e-02,1.878790974617004395e+00,3.326053857803344727e+00,8.286478996276855469e+00,1.673256301879882812e+01,-6.463197496486827731e-05,-4.731073859147727489e-04
8.201479911804199219e-02,1.878790974617004395e+00,3.326053857803344727e+00,8.286478996276855469e+00,1.673256301879882812e+01,-6.463197496486827731e-05,-4.731073859147727489e-04
8.301496505737304688e-02,1.891829848289489746e+00,3.357116937637329102e+00,7.821611404418945312e+00,1.661585807800292969e+01,1.820026809582486749e-04,-9.169785771518945694e-04
8.401513099670410156e-02,1.891829848289489746e+00,3.357116937637329102e+00,7.821611404418945312e+00,1.661585807800292969e+01,1.820026809582486749e-04,-9.169785771518945694e-04
8.501529693603515625e-02,1.904581069946289062e+00,3.389714241027832031e+00,7.537590026855468750e+00,1.740820503234863281e+01,5.212574978941120207e-05,-7.467622635886073112e-04
8.601570129394531250e-02,1.904581069946289062e+00,3.389714241027832031e+00,7.537590026855468750e+00,1.740820503234863281e+01,5.212574978941120207e-05,-7.467622635886073112e-04
8.701586723327636719e-02,1.916277647018432617e+00,3.421160697937011719e+00,7.157446861267089844e+00,1.752844047546386719e+01,3.336535883136093616e-05,-4.207355086691677570e-04
8.801603317260742188e-02,1.926919579505920410e+00,3.453374385833740234e+00,6.778917789459228516e+00,1.766870307922363281e+01,5.964215379208326340e-04,-1.477451151004061103e-04
8.901619911193847656e-02,1.926919579505920410e+00,3.453374385833740234e+00,6.778917789459228516e+00,1.766870307922363281e+01,5.964215379208326340e-04,-1.477451151004061103e-04
9.001636505126953125e-02,1.937226057052612305e+00,3.487888813018798828e+00,6.337736129760742188e+00,1.839895248413085938e+01,2.944790176115930080e-04,-5.126412142999470234e-04
9.101653099060058594e-02,1.937226057052612305e+00,3.487888813018798828e+00,6.337736129760742188e+00,1.839895248413085938e+01,2.944790176115930080e-04,-5.126412142999470234e-04
9.201669692993164062e-02,1.946861386299133301e+00,3.522403478622436523e+00,5.930875778198242188e+00,1.885012626647949219e+01,6.802348070777952671e-04,-1.396765233948826790e-03
9.301686286926269531e-02,1.946861386299133301e+00,3.522403478622436523e+00,5.930875778198242188e+00,1.885012626647949219e+01,6.802348070777952671e-04,-1.396765233948826790e-03
9.401702880859375000e-02,1.955537915229797363e+00,3.555000543594360352e+00,5.554516792297363281e+00,1.817319869995117188e+01,6.001682049827650189e-05,-1.379363704472780228e-03
9.501719474792480469e-02,1.955537915229797363e+00,3.555000543594360352e+00,5.554516792297363281e+00,1.817319869995117188e+01,6.001682049827650189e-05,-1.379363704472780228e-03
9.601736068725585938e-02,1.962776422500610352e+00,3.589898586273193359e+00,5.030128002166748047e+00,1.883328056335449219e+01,1.936262415256351233e-04,-1.278283743886277080e-04
9.701752662658691406e-02,1.969151973724365234e+00,3.625563621520996094e+00,4.545437335968017578e+00,1.951187705993652344e+01,2.938394318334758282e-04,6.235364708118140697e-05
9.801769256591796875e-02,1.969151973724365234e+00,3.625563621520996094e+00,4.545437335968017578e+00,1.951187705993652344e+01,2.938394318334758282e-04,6.235364708118140697e-05
9.901785850524902344e-02,1.975048303604125977e+00,3.660845279693603516e+00,4.077068328857421875e+00,1.985107612609863281e+01,9.298594668507575989e-04,-9.879205608740448952e-04
1.000180244445800781e-01,1.975048303604125977e+00,3.660845279693603516e+00,4.077068328857421875e+00,1.985107612609863281e+01,9.298594668507575989e-04,-9.879205608740448952e-04
1.010181903839111328e-01,1.980177521705627441e+00,3.694209337234497070e+00,3.657385349273681641e+00,1.930247116088867188e+01,-4.920565406791865826e-04,-7.094220491126179695e-04
1.020183563232421875e-01,1.980177521705627441e+00,3.694209337234497070e+00,3.657385349273681641e+00,1.930247116088867188e+01,-4.920565406791865826e-04,-7.094220491126179695e-04
1.030185222625732422e-01,1.984587669372558594e+00,3.730257987976074219e+00,3.213906049728393555e+00,1.955593681335449219e+01,8.687718946021050215e-05,-1.497254270361736417e-04
1.040186882019042969e-01,1.984587669372558594e+00,3.730257987976074219e+00,3.213906049728393555e+00,1.955593681335449219e+01,8.687718946021050215e-05,-1.497254270361736417e-04
1.050188541412353516e-01,1.988039135932922363e+00,3.767840385437011719e+00,2.738730907440185547e+00,2.007954597473144531e+01,2.284922229591757059e-04,-2.046362933469936252e-04
1.060190200805664062e-01,1.991011261940002441e+00,3.805039405822753906e+00,2.378035545349121094e+00,2.060741615295410156e+01,1.630954211577773094e-04,-1.013997592963278294e-03
1.070191860198974609e-01,1.991011261940002441e+00,3.805039405822753906e+00,2.378035545349121094e+00,2.060741615295410156e+01,1.630954211577773094e-04,-1.013997592963278294e-03
1.080193519592285156e-01,1.992689013481140137e+00,3.844539403915405273e+00,1.833375573158264160e+00,2.050953292846679688e+01,6.627714610658586025e-04,-1.156784943304955959e-03
1.090195178985595703e-01,1.992689013481140137e+00,3.844539403915405273e+00,1.833375573158264160e+00,2.050953292846679688e+01,6.627714610658586025e-04,-1.156784943304955959e-03
1.100196838378906250e-01,1.993599891662597656e+00,3.882122039794921875e+00,1.386773467063903809e+00,2.091275596618652344e+01,1.448510563932359219e-03,-3.551185000105760992e-05
1.110198497772216797e-01,1.993599891662597656e+00,3.882122039794921875e+00,1.386773467063903809e+00,2.091275596618652344e+01,1.448510563932359219e-03,-3.551185000105760992e-05
1.120200157165527344e-01,1.993216395378112793e+00,3.919704437255859375e+00,8.261232376098632812e-01,2.107546615600585938e+01,4.579290689434856176e-04,-4.592508485075086355e-04
1.130201816558837891e-01,1.993216395378112793e+00,3.919704437255859375e+00,8.261232376098632812e-01,2.107546615600585938e+01,4.579290689434856176e-04,-4.592508485075086355e-04
1.140203475952148438e-01,1.992497324943542480e+00,3.958437442779541016e+00,3.835676908493041992e-01,2.148182106018066406e+01,-5.401712842285633087e-04,-1.535879448056221008e-03
1.150205135345458984e-01,1.990388035774230957e+00,3.997554063796997070e+00,-1.832814514636993408e-01,2.123026466369628906e+01,1.552895264467224479e-04,-4.082651867065578699e-04
1.160206794738769531e-01,1.990388035774230957e+00,3.997554063796997070e+00,-1.832814514636993408e-01,2.123026466369628906e+01,1.552895264467224479e-04,-4.082651867065578699e-04
1.170208454132080078e-01,1.987991213798522949e+00,4.038971424102783203e+00,-6.041923761367797852e-01,2.218273544311523438e+01,6.825776072219014168e-04,-4.670185444410890341e-04
1.180212497711181641e-01,1.987991213798522949e+00,4.038971424102783203e+00,-6.041923761367797852e-01,2.218273544311523438e+01,6.825776072219014168e-04,-4.670185444410890341e-04
1.190214157104492188e-01,1.984348058700561523e+00,4.079238414764404297e+00,-1.125810861587524414e+00,2.253571510314941406e+01,-7.103016250766813755e-04,-2.806221018545329571e-04
1.200215816497802734e-01,1.984348058700561523e+00,4.079238414764404297e+00,-1.125810861587524414e+00,2.253571510314941406e+01,-7.103016250766813755e-04,-2.806221018545329571e-04
1.210217475891113281e-01,1.979794025421142578e+00,4.119505405426025391e+00,-1.638173699378967285e+00,2.267284965515136719e+01,2.011582837440073490e-04,-1.509789144620299339e-03
1.220219135284423828e-01,1.974520921707153320e+00,4.160923004150390625e+00,-2.089180707931518555e+00,2.244461059570312500e+01,-3.718934021890163422e-04,-8.611721568740904331e-04
1.230220794677734375e-01,1.974520921707153320e+00,4.160923004150390625e+00,-2.089180707931518555e+00,2.244461059570312500e+01,-3.718934021890163422e-04,-8.611721568740904331e-04
1.240222454071044922e-01,1.967522144317626953e+00,4.205791950225830078e+00,-2.700185060501098633e+00,2.317534065246582031e+01,4.602788540069013834e-04,1.691633078735321760e-04
1.250224113464355469e-01,1.967522144317626953e+00,4.205791950225830078e+00,-2.700185060501098633e+00,2.317534065246582031e+01,4.602788540069013834e-04,1.691633078735321760e-04
1.260225772857666016e-01,1.960139870643615723e+00,4.253345489501953125e+00,-3.127433300018310547e+00,2.388117408752441406e+01,3.587082901503890753e-04,-7.287184125743806362e-04
1.270229816436767578e-01,1.960139870643615723e+00,4.253345489501953125e+00,-3.127433300018310547e+00,2.388117408752441406e+01,3.587082901503890753e-04,-7.287184125743806362e-04
1.280231475830078125e-01,1.951894760131835938e+00,4.296680450439453125e+00,-3.649560689926147461e+00,2.433409690856933594e+01,7.226234447443857789e-05,-1.190734328702092171e-03
1.290233135223388672e-01,1.951894760131835938e+00,4.296680450439453125e+00,-3.649560689926147461e+00,2.433409690856933594e+01,7.226234447443857789e-05,-1.190734328702092171e-03
1.300234794616699219e-01,1.942163586616516113e+00,4.342699527740478516e+00,-4.171949386596679688e+00,2.431831550598144531e+01,4.305909678805619478e-04,-6.509870872832834721e-04
1.310236454010009766e-01,1.942163586616516113e+00,4.342699527740478516e+00,-4.171949386596679688e+00,2.431831550598144531e+01,4.305909678805619478e-04,-6.509870872832834721e-04
1.320238113403320312e-01,1.931905031204223633e+00,4.389486312866210938e+00,-4.625348567962646484e+00,2.457756996154785156e+01,4.545307310763746500e-04,-4.013155412394553423e-04
1.330239772796630859e-01,1.931905031204223633e+00,4.389486312866210938e+00,-4.625348567962646484e+00,2.457756996154785156e+01,4.545307310763746500e-04,-4.013155412394553423e-04
1.340241432189941406e-01,1.919824957847595215e+00,4.436655998229980469e+00,-5.283214092254638672e+00,2.470342445373535156e+01,7.128466968424618244e-04,-1.772228861227631569e-03
1.350243091583251953e-01,1.919824957847595215e+00,4.436655998229980469e+00,-5.283214092254638672e+00,2.470342445373535156e+01,7.128466968424618244e-04,-1.772228861227631569e-03
1.360247135162353516e-01,1.907888650894165039e+00,4.484209537506103516e+00,-5.798039436340332031e+00,2.560898971557617188e+01,8.830150472931563854e-04,-6.259146612137556076e-04
1.370248794555664062e-01,1.895137429237365723e+00,4.530995845794677734e+00,-6.218720436096191406e+00,2.565560722351074219e+01,3.964823554269969463e-04,-3.175639430992305279e-04
1.380250453948974609e-01,1.895137429237365723e+00,4.530995845794677734e+00,-6.218720436096191406e+00,2.565560722351074219e+01,3.964823554269969463e-04,-3.175639430992305279e-04
1.390252113342285156e-01,1.880852222442626953e+00,4.578932762145996094e+00,-6.770458221435546875e+00,2.599312210083007812e+01,7.303759921342134476e-04,-2.171091036871075630e-03
1.400253772735595703e-01,1.880852222442626953e+00,4.578932762145996094e+00,-6.770458221435546875e+00,2.599312210083007812e+01,7.303759921342134476e-04,-2.171091036871075630e-03
1.410255432128906250e-01,1.865800023078918457e+00,4.629554271697998047e+00,-7.200600147247314453e+00,2.667421913146972656e+01,-1.463613880332559347e-04,-5.678366287611424923e-04
1.420257091522216797e-01,1.865800023078918457e+00,4.629554271697998047e+00,-7.200600147247314453e+00,2.667421913146972656e+01,-1.463613880332559347e-04,-5.678366287611424923e-04
1.430258750915527344e-01,1.849789142608642578e+00,4.679408550262451172e+00,-7.731265544891357422e+00,2.673834609985351562e+01,7.574413757538422942e-05,-8.275600266642868519e-04
1.440260410308837891e-01,1.849789142608642578e+00,4.679408550262451172e+00,-7.731265544891357422e+00,2.673834609985351562e+01,7.574413757538422942e-05,-8.275600266642868519e-04
1.450262069702148438e-01,1.833394765853881836e+00,4.730030059814453125e+00,-8.146785736083984375e+00,2.689477729797363281e+01,4.970193258486688137e-04,-2.565357135608792305e-03
1.460263729095458984e-01,1.833394765853881836e+00,4.730030059814453125e+00,-8.146785736083984375e+00,2.689477729797363281e+01,4.970193258486688137e-04,-2.565357135608792305e-03
1.470265388488769531e-01,1.816616773605346680e+00,4.780267715454101562e+00,-8.553789138793945312e+00,2.727717781066894531e+01,-4.162479599472135305e-04,-6.871538353152573109e-04
1.480267047882080078e-01,1.816616773605346680e+00,4.780267715454101562e+00,-8.553789138793945312e+00,2.727717781066894531e+01,-4.162479599472135305e-04,-6.871538353152573109e-04
1.490268707275390625e-01,1.798065185546875000e+00,4.835491180419921875e+00,-8.981739997863769531e+00,2.826949119567871094e+01,3.973041893914341927e-04,-1.395318191498517990e-03
1.500270366668701172e-01,1.778938412666320801e+00,4.889180183410644531e+00,-9.555409431457519531e+00,2.935252571105957031e+01,6.715545896440744400e-05,-2.748578554019331932e-03
1.510272026062011719e-01,1.778938412666320801e+00,4.889180183410644531e+00,-9.555409431457519531e+00,2.935252571105957031e+01,6.715545896440744400e-05,-2.748578554019331932e-03
1.520273685455322266e-01,1.759044528007507324e+00,4.942486286163330078e+00,-1.009774780273437500e+01,2.974865722656250000e+01,2.465630532242357731e-04,-7.785505149513483047e-04
1.530277729034423828e-01,1.759044528007507324e+00,4.942486286163330078e+00,-1.009774780273437500e+01,2.974865722656250000e+01,2.465630532242357731e-04,-7.785505149513483047e-04
1.540279388427734375e-01,1.738767266273498535e+00,4.996559143066406250e+00,-1.049989795684814453e+01,2.991291618347167969e+01,7.064475794322788715e-04,-1.173098105937242508e-03
1.550281047821044922e-01,1.738767266273498535e+00,4.996559143066406250e+00,-1.049989795684814453e+01,2.991291618347167969e+01,7.064475794322788715e-04,-1.173098105937242508e-03
1.560282707214355469e-01,1.717147707939147949e+00,5.050248622894287109e+00,-1.102013206481933594e+01,3.059739494323730469e+01,-2.511834318283945322e-04,-2.650043461471796036e-03
1.570284366607666016e-01,1.717147707939147949e+00,5.050248622894287109e+00,-1.102013206481933594e+01,3.059739494323730469e+01,-2.511834318283945322e-04,-2.650043461471796036e-03
1.580286026000976562e-01,1.695288538932800293e+00,5.107388973236083984e+00,-1.152467727661132812e+01,3.123956108093261719e+01,-2.407059218967333436e-04,-1.614502863958477974e-03
1.590287685394287109e-01,1.671895265579223633e+00,5.163763046264648438e+00,-1.205371570587158203e+01,3.150412750244140625e+01,-1.305248588323593140e-03,-1.837050309404730797e-03
1.600289344787597656e-01,1.671895265579223633e+00,5.163763046264648438e+00,-1.205371570587158203e+01,3.150412750244140625e+01,-1.305248588323593140e-03,-1.837050309404730797e-03
1.610291004180908203e-01,1.646872282028198242e+00,5.226272583007812500e+00,-1.259370708465576172e+01,3.289506149291992188e+01,3.266335115768015385e-04,-1.412776298820972443e-03
