time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
2.899804115295410156e-01,3.403519978746771812e-03,-3.834952076431363821e-04,5.934371147304773331e-03,-6.655541062355041504e-02,-5.999504937790334225e-04,-2.610665396787226200e-04
2.933135032653808594e-01,3.307646140456199646e-03,3.834952076431363821e-04,-1.646565087139606476e-02,3.473842740058898926e-01,-2.413916663499549031e-04,2.156981499865651131e-04
2.966465950012207031e-01,3.355583176016807556e-03,0.000000000000000000e+00,-1.675834064371883869e-03,3.283372521400451660e-01,-1.051180996000766754e-03,1.996315841097384691e-04
2.999796867370605469e-01,3.355583176016807556e-03,3.834952076431363821e-04,3.151018405333161354e-03,2.811387181282043457e-01,-4.016073944512754679e-04,-9.625260136090219021e-04
3.033127784729003906e-01,3.499393817037343979e-03,-3.834952076431363821e-04,3.966006264090538025e-02,5.213116481900215149e-02,-1.147316186688840389e-03,-7.813013507984578609e-05
3.066458702087402344e-01,3.355583176016807556e-03,-1.917476067319512367e-03,6.594585254788398743e-03,-6.178416013717651367e-01,-2.346760593354701996e-04,-4.337655627750791609e-05
3.099789619445800781e-01,3.259709337726235390e-03,0.000000000000000000e+00,-1.461366098374128342e-02,3.724596202373504639e-01,-8.619260624982416630e-04,1.678701228229328990e-04
3.133122920989990234e-01,3.259709337726235390e-03,-3.834952076431363821e-04,-9.708548896014690399e-03,7.174614071846008301e-02,-4.075935285072773695e-04,8.969046175479888916e-04
3.166453838348388672e-01,3.211772302165627480e-03,-7.669904152862727642e-04,-1.047827489674091339e-02,-1.428183466196060181e-01,-7.724270108155906200e-04,-1.021638046950101852e-03
3.199784755706787109e-01,3.115898463875055313e-03,-1.150485593825578690e-03,-3.056134656071662903e-02,-4.647795557975769043e-01,-1.336096465820446610e-04,2.684863284230232239e-05
3.233115673065185547e-01,3.355583176016807556e-03,0.000000000000000000e+00,2.693583071231842041e-02,1.508881449699401855e-01,-1.042922143824398518e-03,3.680412919493392110e-05
3.266446590423583984e-01,3.355583176016807556e-03,0.000000000000000000e+00,2.221323736011981964e-02,1.247463598847389221e-01,-2.962847065646201372e-04,3.174036392010748386e-04
3.299777507781982422e-01,3.259709337726235390e-03,-7.669904152862727642e-04,-6.687126122415065765e-03,-2.074276357889175415e-01,-4.812043916899710894e-04,-5.315511371009051800e-04
3.333108425140380859e-01,3.259709337726235390e-03,3.834952076431363821e-04,-1.127216964960098267e-02,3.710626959800720215e-01,-1.133492216467857361e-03,-6.701715028611943126e-05
3.366439342498779297e-01,3.403519978746771812e-03,-1.150485593825578690e-03,1.107983477413654327e-02,-1.900043040513992310e-01,-1.082504517398774624e-03,3.689173609018325806e-04
3.399772644042968750e-01,3.499393817037343979e-03,-1.150485593825578690e-03,2.475185133516788483e-02,-2.618604898452758789e-01,-4.695311363320797682e-04,-7.980795926414430141e-04
3.433103561401367188e-01,3.451456781476736069e-03,-1.150485593825578690e-03,8.784560486674308777e-03,-2.486584037542343140e-01,-9.375856461701914668e-05,9.565766085870563984e-04
3.466434478759765625e-01,3.115898463875055313e-03,0.000000000000000000e+00,-7.055058330297470093e-02,1.871758699417114258e-01,-1.222438761033117771e-03,-1.179699975182302296e-04
3.499765396118164062e-01,3.307646140456199646e-03,0.000000000000000000e+00,-1.294155139476060867e-02,1.195809021592140198e-01,-7.547312998212873936e-04,3.688128199428319931e-04
3.533096313476562500e-01,3.259709337726235390e-03,3.834952076431363821e-04,-1.966210268437862396e-02,1.338184177875518799e-01,-8.551271748729050159e-04,-5.973344086669385433e-04
3.566427230834960938e-01,3.499393817037343979e-03,0.000000000000000000e+00,2.543601952493190765e-02,3.311130404472351074e-02,-7.764242473058402538e-04,-6.783581338822841644e-04
3.599758148193359375e-01,3.547330619767308235e-03,-3.834952076431363821e-04,2.512007951736450195e-02,-2.619178267195820808e-03,-4.915908793918788433e-04,-8.794582681730389595e-04
3.633089065551757812e-01,3.643204458057880402e-03,-3.834952076431363821e-04,2.257068082690238953e-02,7.258113473653793335e-02,-7.686854223720729351e-04,3.954967251047492027e-04
3.666419982910156250e-01,3.595267655327916145e-03,-1.150485593825578690e-03,-8.491901680827140808e-03,-1.602988094091415405e-01,-3.330446488689631224e-04,-1.137374565587379038e-04
3.699750900268554688e-01,3.691141260787844658e-03,-3.834952076431363821e-04,7.731477264314889908e-03,1.749755591154098511e-01,-2.379462093813344836e-04,-3.736897997441701591e-05
3.733081817626953125e-01,3.643204458057880402e-03,0.000000000000000000e+00,-2.788052428513765335e-03,3.384982347488403320e-01,-3.209215647075325251e-04,8.276984444819390774e-04
3.766412734985351562e-01,3.691141260787844658e-03,-3.834952076431363821e-04,1.703719235956668854e-02,-7.716441154479980469e-02,-8.379485225304961205e-04,-2.898741804528981447e-04
3.799743652343750000e-01,3.691141260787844658e-03,-1.917476067319512367e-03,2.234434895217418671e-02,-8.324648141860961914e-01,7.744617505522910506e-06,-1.020420109853148460e-03
3.833074569702148438e-01,3.499393817037343979e-03,-7.669904152862727642e-04,-2.760025858879089355e-02,-2.735275030136108398e-01,-6.514227716252207756e-04,-2.448340819682925940e-04
3.866405487060546875e-01,3.691141260787844658e-03,-3.834952076431363821e-04,1.594815403223037720e-02,-1.310030668973922729e-01,-4.984380211681127548e-04,9.912176756188273430e-04
3.899736404418945312e-01,3.595267655327916145e-03,-7.669904152862727642e-04,-1.303959731012582779e-02,-2.233748435974121094e-01,-9.143222996499389410e-05,-1.199169200845062733e-03
3.933067321777343750e-01,3.643204458057880402e-03,0.000000000000000000e+00,-7.682092487812042236e-03,2.762253880500793457e-01,-1.007972401566803455e-03,-7.429234101437032223e-04
3.966398239135742188e-01,3.739078296348452568e-03,0.000000000000000000e+00,1.042053196579217911e-02,1.649637073278427124e-01,-1.055383007042109966e-03,4.050000570714473724e-04
3.999729156494140625e-01,3.643204458057880402e-03,-3.834952076431363821e-04,-1.356658339500427246e-02,-3.945886716246604919e-02,-9.170349949272349477e-05,-1.146185211837291718e-03
4.033060073852539062e-01,3.691141260787844658e-03,-3.834952076431363821e-04,-1.047967700287699699e-03,2.614139765501022339e-02,-8.815829060040414333e-04,-2.817882923409342766e-04
4.066390991210937500e-01,3.691141260787844658e-03,-7.669904152862727642e-04,2.240539295598864555e-03,-9.058637917041778564e-02,-2.959004195872694254e-04,-1.137732397182844579e-06
4.099721908569335938e-01,3.643204458057880402e-03,-7.669904152862727642e-04,-4.149490036070346832e-03,-2.742564380168914795e-01,-1.454301964258775115e-04,2.152259548893198371e-04
4.133052825927734375e-01,3.547330619767308235e-03,-1.533980830572545528e-03,-2.497092820703983307e-02,-6.492021083831787109e-01,-1.366346492432057858e-03,6.982304039411246777e-04
4.166383743286132812e-01,3.739078296348452568e-03,-3.834952076431363821e-04,2.393655851483345032e-02,-1.773404479026794434e-01,-7.531602750532329082e-04,1.819073659135028720e-04
4.199714660644531250e-01,3.595267655327916145e-03,0.000000000000000000e+00,-6.534309592097997665e-03,1.204038709402084351e-01,1.828887034207582474e-04,2.632240939419716597e-04
4.233045578002929688e-01,3.595267655327916145e-03,-7.669904152862727642e-04,-2.199368551373481750e-03,-2.537082433700561523e-01,-3.279995289631187916e-04,-4.562260583043098450e-04
4.266376495361328125e-01,3.643204458057880402e-03,7.669904152862727642e-04,9.173342958092689514e-03,4.777558445930480957e-01,-5.275057046674191952e-04,-5.587084451690316200e-04
4.299709796905517578e-01,3.595267655327916145e-03,-1.150485593825578690e-03,-3.168158000335097313e-03,-3.255374431610107422e-01,-2.767362166196107864e-04,7.734987302683293819e-04
4.333040714263916016e-01,3.595267655327916145e-03,-7.669904152862727642e-04,-2.471911953762173653e-03,-1.300765722990036011e-01,-5.334120942279696465e-04,-6.110179238021373749e-04
4.366371631622314453e-01,3.595267655327916145e-03,-1.917476067319512367e-03,-1.379331457428634167e-03,-8.082336783409118652e-01,-9.812458883970975876e-04,9.660268551670014858e-04
4.399702548980712891e-01,3.451456781476736069e-03,-3.834952076431363821e-04,-3.111403249204158783e-02,-5.049812421202659607e-02,4.974197145202197134e-05,-4.941041115671396255e-04
4.433033466339111328e-01,3.547330619767308235e-03,0.000000000000000000e+00,7.550587877631187439e-03,1.396339535713195801e-01,-9.339866810478270054e-04,1.174888224340975285e-03
4.466364383697509766e-01,3.211772302165627480e-03,3.834952076431363821e-04,-5.225703865289688110e-02,2.000016719102859497e-01,-7.325983024202287197e-04,-1.167093869298696518e-03
4.499695301055908203e-01,3.355583176016807556e-03,7.669904152862727642e-04,-8.779475465416908264e-03,5.049927234649658203e-01,-1.812410191632807255e-04,-5.470372852869331837e-04
4.533026218414306641e-01,3.307646140456199646e-03,7.669904152862727642e-04,-2.199916914105415344e-02,3.149242401123046875e-01,-7.355685229413211346e-04,-7.092110172379761934e-05
4.566359519958496094e-01,3.403519978746771812e-03,-3.834952076431363821e-04,2.803232520818710327e-02,-7.554163038730621338e-02,-4.230200647725723684e-05,-9.479519212618470192e-04
4.599690437316894531e-01,3.499393817037343979e-03,-1.150485593825578690e-03,7.554975803941488266e-03,-2.290758788585662842e-01,-2.347694826312363148e-04,2.907874004449695349e-04
4.633021354675292969e-01,3.451456781476736069e-03,-3.834952076431363821e-04,-4.475700668990612030e-03,1.902164369821548462e-01,-1.327460748143494129e-03,1.248661195859313011e-03
4.666352272033691406e-01,3.355583176016807556e-03,-3.834952076431363821e-04,-2.222530916333198547e-02,3.735992684960365295e-02,-5.292221903800964355e-04,4.790022794622927904e-04
4.699683189392089844e-01,3.307646140456199646e-03,3.834952076431363821e-04,-1.024142652750015259e-02,3.032909035682678223e-01,-4.610786272678524256e-04,-3.925497876480221748e-04
4.733014106750488281e-01,3.163835499435663223e-03,7.669904152862727642e-04,-2.092879824340343475e-02,3.737195134162902832e-01,-5.550610367208719254e-04,-3.906936326529830694e-04
4.766345024108886719e-01,3.067961661145091057e-03,3.834952076431363821e-04,-2.223735302686691284e-02,1.275061666965484619e-01,-6.988046807236969471e-04,-8.970707422122359276e-04
4.799675941467285156e-01,3.115898463875055313e-03,0.000000000000000000e+00,-4.965402185916900635e-03,-1.534610539674758911e-01,-4.622484266292303801e-04,-1.306469057453796268e-04
4.833006858825683594e-01,3.163835499435663223e-03,-3.834952076431363821e-04,4.339597187936306000e-03,-1.458511501550674438e-01,-5.824518157169222832e-04,3.098250017501413822e-04
4.866337776184082031e-01,3.307646140456199646e-03,-7.669904152862727642e-04,3.125904127955436707e-02,-1.974408775568008423e-01,-1.116040628403425217e-03,-6.589162512682378292e-05
4.899668693542480469e-01,3.259709337726235390e-03,-3.834952076431363821e-04,1.633029058575630188e-02,8.408533781766891479e-02,-9.165957453660666943e-05,1.398520980728790164e-04
4.932999610900878906e-01,3.163835499435663223e-03,-3.834952076431363821e-04,-4.446726292371749878e-03,8.029488474130630493e-02,-8.349501877091825008e-04,-4.147106665186583996e-04
4.966330528259277344e-01,2.972087822854518890e-03,-3.834952076431363821e-04,-3.715848550200462341e-02,1.548959463834762573e-01,-4.471045103855431080e-04,-4.340134910307824612e-04
4.999661445617675781e-01,2.876213984563946724e-03,3.834952076431363821e-04,-3.777105361223220825e-02,2.036975771188735962e-01,-6.431610090658068657e-04,4.883292131125926971e-04
5.032992362976074219e-01,2.972087822854518890e-03,-7.669904152862727642e-04,7.073714397847652435e-03,-2.843031287193298340e-01,-2.098148543154820800e-04,-1.205516746267676353e-04
5.066323280334472656e-01,2.924151020124554634e-03,-7.669904152862727642e-04,2.458386356011033058e-03,-3.040618598461151123e-01,-6.542035262100398540e-04,-3.765414294321089983e-05
5.099654197692871094e-01,2.876213984563946724e-03,-7.669904152862727642e-04,-5.692366044968366623e-03,-1.596028655767440796e-01,-4.650346818380057812e-04,1.328224898315966129e-03
5.132985115051269531e-01,2.876213984563946724e-03,-7.669904152862727642e-04,-9.453461505472660065e-03,-1.703782975673675537e-01,-7.731740479357540607e-04,2.508452645599845710e-08
5.166316032409667969e-01,2.876213984563946724e-03,3.834952076431363821e-04,-1.100990083068609238e-02,3.889529407024383545e-01,-1.125818584114313126e-03,-3.708838630700483918e-05
5.199646949768066406e-01,2.828277181833982468e-03,-7.669904152862727642e-04,-2.253402769565582275e-02,-2.227224707603454590e-01,-6.236057379283010960e-04,-7.513550826843129471e-06
5.232977867126464844e-01,2.876213984563946724e-03,-3.834952076431363821e-04,-4.945305641740560532e-03,-1.596233923919498920e-03,-1.024646218866109848e-03,-5.236485740169882774e-04
5.266308784484863281e-01,2.828277181833982468e-03,7.669904152862727642e-04,-8.907497860491275787e-03,5.017038583755493164e-01,-4.934165044687688351e-04,6.434009410440921783e-04
